submission_id,QUD,RT,age,comments,education,endTime,experiment_id,gender,languages,min_chars,option1,option2,optionLeft,optionRight,picture,picture_nr,question,response,startDate,startTime,timeSpent,trial_name,trial_number
387,,2382,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Not at all,Very much,images/28.jpg,28,  <br /> <br />   <br /> <br /> How much do you like the painting?,4,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_like,8
387,,2309,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Not at all,Very much,images/6.jpg,6,  <br /> <br />   <br /> <br /> How much do you like the painting?,2,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_like,9
387,,3660,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Not at all,Very much,images/5.jpg,5,  <br /> <br />   <br /> <br /> How much do you like the painting?,1,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_like,10
387,,2626,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Not at all,Very much,images/17.jpg,17,  <br /> <br />   <br /> <br /> How much do you like the painting?,2,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_like,11
387,,2320,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Not at all,Very much,images/18.jpg,18,  <br /> <br />   <br /> <br /> How much do you like the painting?,1,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_like,12
387,,2908,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Not at all,Very much,images/22.jpg,22,  <br /> <br />   <br /> <br /> How much do you like the painting?,4,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_like,13
387,,2612,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Not at all,Very much,images/29.jpg,29,  <br /> <br />   <br /> <br /> How much do you like the painting?,2,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_like,14
387,,2588,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Not at all,Very much,images/13.jpg,13,  <br /> <br />   <br /> <br /> How much do you like the painting?,3,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_like,15
387,,2255,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Not at all,Very much,images/4.jpg,4,  <br /> <br />   <br /> <br /> How much do you like the painting?,1,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_like,16
387,,5571,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Not at all,Very much,images/11.jpg,11,  <br /> <br />   <br /> <br /> How much do you like the painting?,1,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_like,17
387,,4758,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Not at all,Very much,images/12.jpg,12,  <br /> <br />   <br /> <br /> How much do you like the painting?,2,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_like,18
387,,2780,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Not at all,Very much,images/2.jpg,2,  <br /> <br />   <br /> <br /> How much do you like the painting?,3,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_like,19
387,,2662,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Not at all,Very much,images/9.jpg,9,  <br /> <br />   <br /> <br /> How much do you like the painting?,2,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_like,20
387,,2741,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Not at all,Very much,images/26.jpg,26,  <br /> <br />   <br /> <br /> How much do you like the painting?,1,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_like,21
387,,2616,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Not at all,Very much,images/30.jpg,30,  <br /> <br />   <br /> <br /> How much do you like the painting?,5,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_like,22
387,,2912,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Not at all,Very much,images/20.jpg,20,  <br /> <br />   <br /> <br /> How much do you like the painting?,2,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_like,23
387,,3181,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Not at all,Very much,images/24.jpg,24,  <br /> <br />   <br /> <br /> How much do you like the painting?,3,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_like,24
387,,2888,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Not at all,Very much,images/25.jpg,25,  <br /> <br />   <br /> <br /> How much do you like the painting?,4,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_like,25
387,,3305,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Not at all,Very much,images/27.jpg,27,  <br /> <br />   <br /> <br /> How much do you like the painting?,4,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_like,26
387,,2733,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Not at all,Very much,images/1.jpg,1,  <br /> <br />   <br /> <br /> How much do you like the painting?,2,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_like,27
387,,3834,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Not at all,Very much,images/10.jpg,10,  <br /> <br />   <br /> <br /> How much do you like the painting?,1,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_like,28
387,,6078,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Not at all,Very much,images/16.jpg,16,  <br /> <br />   <br /> <br /> How much do you like the painting?,1,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_like,29
387,,5003,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Not at all,Very much,images/21.jpg,21,  <br /> <br />   <br /> <br /> How much do you like the painting?,2,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_like,30
387,,7014,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/25.jpg,25,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,5,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,1
387,,2872,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/26.jpg,26,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,4,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,2
387,,5858,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/7.jpg,7,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,3,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,3
387,,3490,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/17.jpg,17,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,2,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,4
387,,2734,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/9.jpg,9,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,3,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,5
387,,4469,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/6.jpg,6,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,4,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,6
387,,6167,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/18.jpg,18,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,2,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,7
387,,2856,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/23.jpg,23,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,5,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,8
387,,3226,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/28.jpg,28,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,5,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,9
387,,4651,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/12.jpg,12,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,1,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,10
387,,3442,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/21.jpg,21,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,4,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,11
387,,3127,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/13.jpg,13,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,3,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,12
387,,2672,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/5.jpg,5,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,3,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,13
387,,7119,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/16.jpg,16,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,3,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,14
387,,4741,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/10.jpg,10,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,2,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,15
387,,3467,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/30.jpg,30,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,1,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,16
387,,3033,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/29.jpg,29,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,3,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,17
387,,7279,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/24.jpg,24,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,4,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,18
387,,2548,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/4.jpg,4,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,1,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,19
387,,3576,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/22.jpg,22,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,3,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,20
387,,2725,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/20.jpg,20,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,1,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,21
387,,6308,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/1.jpg,1,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,1,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,22
387,,2478,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/11.jpg,11,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,1,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,23
387,,2609,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/8.jpg,8,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,2,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,24
387,,6109,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/15.jpg,15,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,4,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,25
387,,2458,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/3.jpg,3,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,3,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,26
387,,2415,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/2.jpg,2,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,2,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,27
387,,3229,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/27.jpg,27,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,6,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,28
387,,2551,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/19.jpg,19,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,3,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,29
387,,2565,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,Very hard,Very easy,images/14.jpg,14,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,2,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,rating_scale_object,30
387,,13645,18,,Graduated High School,1562182780640,70,female,german,1,NA,NA,NA,NA,images/Visiontest.jpg,NA,<br /> <br /> <br /> <br /> Please fill in the box with the smallest letter combination that you can read.,JSE,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,vision_test,1
387,,11661,18,,Graduated High School,1562182780640,70,female,german,1,NA,NA,NA,NA,images/Visiontest_2.jpg,NA,<br /> <br /> <br /> <br /> Please fill in the box with the letter combination that is accentuated.,JSE,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,vision_test_2,1
387,,13680,18,,Graduated High School,1562182780640,70,female,german,1,NA,NA,NA,NA,images/ishihara.png,NA,Which number do you see in the picture?,74,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,ishihara,1
387,,6532,18,,Graduated High School,1562182780640,70,female,german,NA,NA,NA,not at all,absolutely,NA,NA,"The paintings you just saw are artworks by Picasso, Braque and Gris. They are part of the art style cubism. <br /> <br /> Are you an expert in cubism?",6,Wed Jul 03 2019 21:32:32 GMT+0200 (Mitteleuropäische Sommerzeit),1562182352879,7.12935,expert,1
386,,15996,19,,,1562182355797,70,female,Hungarian,NA,yes,absolutely yes,NA,NA,images/Hand.png,NA,"It is important that you complete the experiment on your computer and not on your smartphone. <br /> <br /> For the experiment you have to be seated with a distance of 55 cm in front of your computer desktop. Because this is approximately one armlength, you can put your hand on the sketch to adjust your seating position. <br /> <br /> Are you ready?",absolutely,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,desktop_distance,1
386,,8534,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/26.jpg,26,  <br /> <br />   <br /> <br /> How much do you like the painting?,4,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,1
386,,3951,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/16.jpg,16,  <br /> <br />   <br /> <br /> How much do you like the painting?,3,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,2
386,,3899,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/22.jpg,22,  <br /> <br />   <br /> <br /> How much do you like the painting?,4,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,3
386,,3002,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/30.jpg,30,  <br /> <br />   <br /> <br /> How much do you like the painting?,5,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,4
386,,2687,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/8.jpg,8,  <br /> <br />   <br /> <br /> How much do you like the painting?,6,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,5
386,,4117,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/20.jpg,20,  <br /> <br />   <br /> <br /> How much do you like the painting?,5,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,6
386,,2675,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/12.jpg,12,  <br /> <br />   <br /> <br /> How much do you like the painting?,6,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,7
386,,2715,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/27.jpg,27,  <br /> <br />   <br /> <br /> How much do you like the painting?,5,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,8
386,,2704,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/23.jpg,23,  <br /> <br />   <br /> <br /> How much do you like the painting?,6,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,9
386,,3216,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/9.jpg,9,  <br /> <br />   <br /> <br /> How much do you like the painting?,5,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,10
386,,2939,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/4.jpg,4,  <br /> <br />   <br /> <br /> How much do you like the painting?,4,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,11
386,,3524,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/15.jpg,15,  <br /> <br />   <br /> <br /> How much do you like the painting?,5,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,12
386,,4315,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/10.jpg,10,  <br /> <br />   <br /> <br /> How much do you like the painting?,5,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,13
386,,2852,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/24.jpg,24,  <br /> <br />   <br /> <br /> How much do you like the painting?,4,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,14
386,,2091,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/14.jpg,14,  <br /> <br />   <br /> <br /> How much do you like the painting?,3,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,15
386,,5712,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/13.jpg,13,  <br /> <br />   <br /> <br /> How much do you like the painting?,5,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,16
386,,3858,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/18.jpg,18,  <br /> <br />   <br /> <br /> How much do you like the painting?,4,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,17
386,,4261,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/11.jpg,11,  <br /> <br />   <br /> <br /> How much do you like the painting?,5,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,18
386,,2658,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/3.jpg,3,  <br /> <br />   <br /> <br /> How much do you like the painting?,4,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,19
386,,6916,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/5.jpg,5,  <br /> <br />   <br /> <br /> How much do you like the painting?,4,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,20
386,,3122,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/7.jpg,7,  <br /> <br />   <br /> <br /> How much do you like the painting?,6,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,21
386,,3248,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/21.jpg,21,  <br /> <br />   <br /> <br /> How much do you like the painting?,5,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,22
386,,2876,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/2.jpg,2,  <br /> <br />   <br /> <br /> How much do you like the painting?,5,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,23
386,,2478,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/6.jpg,6,  <br /> <br />   <br /> <br /> How much do you like the painting?,6,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,24
386,,2611,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/19.jpg,19,  <br /> <br />   <br /> <br /> How much do you like the painting?,4,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,25
386,,2732,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/28.jpg,28,  <br /> <br />   <br /> <br /> How much do you like the painting?,4,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,26
386,,2344,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/17.jpg,17,  <br /> <br />   <br /> <br /> How much do you like the painting?,3,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,27
386,,3118,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/1.jpg,1,  <br /> <br />   <br /> <br /> How much do you like the painting?,5,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,28
386,,2642,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/29.jpg,29,  <br /> <br />   <br /> <br /> How much do you like the painting?,4,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,29
386,,2142,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Not at all,Very much,images/25.jpg,25,  <br /> <br />   <br /> <br /> How much do you like the painting?,4,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_like,30
386,,8127,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Very hard,Very easy,images/16.jpg,16,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,3,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_object,1
386,,4274,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Very hard,Very easy,images/7.jpg,7,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,4,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_object,2
386,,6184,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Very hard,Very easy,images/28.jpg,28,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,5,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_object,3
386,,3316,19,,,1562182355797,70,female,Hungarian,NA,NA,NA,Very hard,Very easy,images/19.jpg,19,<br /> <br />   <br /> <br /> How well can you detect objects in the painting?,3,Wed Jul 03 2019 21:25:19 GMT+0200 (Mitteleuropäische Sommerzeit),1562181919774,7.26705,rating_scale_object,4
